,guid,premise,hypothesis,label
52,6090766940411,Two guys are trying to control an animal.,The guys are grabbing at a cow.,2
53,459538095412,Two men using a computer.,Two men are watching dirty movies together.,1
54,101093029012,A person in tan pants is inside a silver mobile object while people watch.,The person is sitting in a car eating a sandwich.,1
55,2708775214112,Young happy boy in a dark shirt is pretending to stick his hand in a prop animal trap.,a boy cleaning his hunting gear,1
56,4806601649112,A male in a green jacket points an imaginary shotgun at the sky.,A human male in a green jacket pointing an imaginary gun at the sky.,1
57,371897211,The young man has just crossed a rickety footbridge.,The bridge is made of solid concrete,1
58,2699721751011,"Two young women look into two microscopes, one of them with a disbelieving look on her face.",Two researchers didn't see anything in their microscopes.,2
59,4612743480052,"Two elderly people wearing blue shirts are sitting by a rock formation, socializing while they eat.",The people are wearing shorts.,1
60,1215318051312,Family members playing cards in their backyard,A family is playing goldfish.,1
61,1215318051021,Five adults are playing cards while sitting outside at a picnic table in their backyard.,Call of duty being played by college friends.,2
62,4577047554122,"A woman in a red and white dress standing next to a man in a pink shirt, purple vest, and brown hat.",A woman is bald.,1
63,261737543011,A kid is jumping off the side of a mountain just outside a city.,The kid is scared of jumping from the mountain.,2
64,2225530026011,A construction crew is waiting around with yellow and orange jackets.,A crew cut is waiting around.,2
65,4524227478321,A brunette woman wearing tennis shoes sitting on steps.,The woman is talking to her dog.,2
66,7995263133311,A child sleeping on a striped pillow.,The child is reading under his blankets.,2
67,158093226011,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.",young blonde woman in a blue shirt and skirt plays bagpipes while a balding man in a suit and tie sticks his tongue out,2
68,3240470193312,"A African teacher, smiling, while working with baby on back.",A man is on his way home.,1
69,2496127886410,A man is driving a car and is exited.,A man is driving a car happily.,0
70,2218843713212,A girl sitting on a rock in the middle of a body of water,A girl swims out to the middle of the lake.,1
71,733964952341,A shoe shiner waits for customers.,A person shining shoes.,2
72,733964952311,A shoe shiner waits for customers.,The shoe shiner is busy,2
73,2747436384010,Four young men are sitting on the beach under a crashing wave.,A wave is about to crash on four people.,0
74,2995173839311,A man is stacking rocks by the waterfront.,A man is stacking rock bands by the waterfront.,2
75,450138714412,Two men staring into space.,People are looking at the cosmos.,1
76,450138714311,Two teenagers are staring across a table.,One of the teenagers is looking to the left and the other to the right.,2
77,2578003921111,A mountain biker in red is riding on a woodland path.,This man is on his way to work,2
78,6273590324311,Roller derby girl skating with others.,The girl is rollerblading,2
79,282660659411,A man is strumming his stringed instrument attached to an amp.,A man plays the violin.,2
80,4789705901311,a young mother carrying her sleeping daughter.,the woman is asleep,2
81,4789705901312,a young mother carrying her sleeping daughter.,the woman is old,1
82,3354264393211,people enjoying their meals at an expensive restaurant.,The people are at a bachelor's party.,2
83,4326517877212,A couple eating a hotdog from a street vendor.,A couple eating at the baseball game.,1
84,2127031632412,A child sits on a red disc in the snow.,A child is sleding down a hill.,1
85,6121112512112,A woman works with cotton on a loom in an exotic setting.,A woman works with cotton in her house.,1
86,4690280732021,A man wearing black swimming shorts and goggles comes out of the swimming pool while others look on.,A man comes out of the gene pool after swimming.,2
87,4479482872311,A young boy jumps into the oncoming wave.,The boy is at a lake.,2
88,4361061763211,A man in a blue shirt stands on a tall ladder and inspects wires.,A man in a blue shirt is standing on a wire inspecting the tall ladder.,2
89,1480712062312,A scuba diver holds up a small lobster underwater.,The scuba diver has never held a lobster.,1
90,3667157255211,Woman wearing two gold medals holding up her hands.,A woman is sad she lost the race.,2
91,3425846980112,"A guy playing tennis, two nearby spectators, and a crowd watching.",the crowd is silent,1
92,3601305072041,"A male Equestrian rider leans forward as his horse stretches out for the 2nd jump of the course, as the crowd looks on with amazement",A cowboy rides his horse in the rodeo.,2
93,3422394336412,A dog hides in the bushes.,A dog is licking his fur.,1
94,402942802411,A man holding something that he has purchased.,a man is holding a wand purchased from ollivanders before voldemort took him,2
95,2431832075412,A girl in a bounce house.,A girl in a yellow house.,2
96,4450806047411,A girl with glasses listening to earbuds.,The music was loud.,2
97,3546474710311,A bald man plays guitar while a spotlight is on him.,A spotlight shines bright on a young popstar.,2
98,1277185009051,A topless person with a backpack is shown against on a pile of rocks with a cloudy background.,A person has a backpack and a shirt.,2
99,2183114919011,"A girl in a pink shirt and blue jeans sitting on a black chair is holding a small object in her right hand above her head and looking at a container with several similar objects in it, while an Asian man in a blue shirt smiles at her while standing in the background.",A couple is standing next to each other.,2
100,4809027667011,A large beige hotel sits several stories tall next to a building with bars on the windows and art painted on the outside with a large sign saying souvenirs.,A hotel is a marriot,2
101,4799490047211,A swimmer moves away from a rock while somebody else is poised to dive.,Two people play at an indoor pool.,2
102,3595981033012,A group of people lock arms in a line while others in the background watch.,The people are playing red rover.,1
103,4738310483011,Three people with their backs turned toward the camera that are dressed in what appears to be Viking and Hawaiian costumes with a crowd and towers in the background.,Three people posing for the camera.,2
104,6744212617311,Two young children at the center surrounded by a few older women.,Two older ladies are surrounded by a group of children.,2
105,241347547411,A man surrounded by football players.,A coach berates the poor play of a group of football players,2
106,4450081359110,A baby is sleeping while in a carrier on someone's shoulder.,The sleeping baby is being held in a baby Bjorn.,0
107,4295295528311,Subjects eating a McDonalds meal along the street.,people eating hot dogs,2
108,6299253797311,A group of children are looking into microscopes with two men observing.,Children look at their teachers through microscopes.,2
109,394335828411,A man wearing a flashlight on his head has his hand in a rolling case with wires.,The man is in a well lit room.,2
110,4613268823212,A man rides a cart with a display asking for an advertisement up onto a curb.,The man is driving crookedly.,1
111,4553845101311,A woman works at a bar in front of a neon sign.,The woman is ordering a beer at the bar,2
112,7535037918110,A gentleman with a long beard is at a concert playing a fur lined base guitar.,The man with the long beard plays the bass guitar.,0
113,4950418907111,A little boy with a striped buttoned up shirt standing on a mountain.,The little boy is standing at the base of the only mountain in the area.,2
114,171132928412,A man is looking at another man.,"A man looks at a clown juggling clubs, while on a unicycle.",1
115,5648828783212,A lady in a surgical mask is standing beside someone cooking a steak with a heat torch.,A boy is experimenting with how to cook steak.,1
116,4434822945011,Two men in a street where 1 is pushing his bike and carrying something in his other hand looking towards the other man as he is saying something.,Three men ride their bikes to work.,2
117,5557442,The teddy bear has white pads on the bottom of its feet.,There is a plush animal.,1
118,7712229454311,Cameramen filming an athlete throwing a javelin.,A camera captures a runner in action.,2
119,1804144683031,"An artist is working on his very contemporary looking piece of art, and is focusing very intensely on the work at hand.",an artist is trying to sell his painting,2
120,214774826210,A female in a red and white t-shirt is pulling her suitcases up the road.,A female pulls her suitcase up the stairs.,0
121,3095137758212,Santa Claus leads some type of parade on an odd looking vehicle.,Santa Claus in a parade with Mrs Claus at home,1
122,2338798208010,Three young women embrace while displaying baked goods in kitchen.,Three young women embrace while they show off their baked goods to potential buyers.,0
123,71174245212,A group of senior citizens are watching a performance.,The group is comprised of a local class of school children singing songs for the people.,1
124,17186135011,a man with long hair pulled into a ponytail and thick framed black glasses stands at a stove stirring a pot of boiling water.,The man was stirring a pot of boiling soup.,2
125,4181549116411,A very young child is scribbling with crayons.,The child is writing a book with the crayons.,2
126,4653846744310,An old man and lady on grass in between rows of American flags.,"The flags are all red, white, and blue.",0
127,969779007110,A man with dirty feet is resting on a window ledge and his shoes lay beside him.,The man isn't wearing shoes.,0
128,3175446111411,a lot of people playing games at an arcade,The arcade was in the mall.,2
129,126824259422,Girl in a blue sweater holding her own hands.,the girl is wearing a plaid skirt,1
130,844258711311,A small child is watched by an adult as it walks in the street.,A child wonders aimlessly in a street.,2
131,3902127239011,A young man walks through Grand Central Station with his shadow cast by the light cascading down from the windows behind.,A man is waiting for a bus at the terminal.,2
132,4452184724412,A large man sits at a bar watching Tv.,A man is drinking a beer and eating his dinner.,1
133,3791132794411,A strangely dressed man in black with a spike for his hair talks on his cellphone.,The person is dressed nicley and has short hair while talking on the phone.,2
134,2398922618411,Protesters surrounded by police.,The police are trying to help people.,2
135,944860697211,A man with a cap is standing inside a red truck with the window open.,The man is about to get inside a red truck.,2
136,3972588012411,A man is pushing a heavy load.,The man is pushing the down comforter up the stairs.,2
137,2042765375311,Natives are taking a group of tourists out on the river for a tour of the wildlife.,2nd generation Americans are showing their families around the native land.,2
138,2429391789411,A group of people enjoying an intimate concert.,The people are wearing earplugs.,2
139,2429391789112,An audience listens to a band play as colorful lights light the scene.,An audience is at the opera.,1
140,2837127816211,A man runs with his dog as people watch from nearby tents.,The tents are made of bricks.,2
141,6763339241310,A person is skiing down a icy hill wearing safety gear.,A skier flies down the hill.,0
142,6274424188012,"Professional rider in wetsuit and helmet is flipped upside down on a jetski, against a large horizon.",The person has fallen off the jet ski.,1
143,348223687312,A man looking to the left walking down the street.,A man walks down a dirt road.,1
144,3062173277212,Boat number 5 has several men with life jackets paddling the water.,Men in a life raft after their boat sank.,1
145,2311401527112,An emergency exit map hangs above a doorway where a woman reaches up for something.,A woman is on a plane.,1
146,3608585041011,A man gliding in the sky with the sunset on the horizon in the background.,A man is flying an airplane.,2
147,6029705375211,A woman in black clothing smiling while reading a horse-themed tricycle at a beach.,The tricycle has 4 wheels.,2
148,464542381110,people sitting in wood chairs along a palm lined street with tall lanterns.,Some people are sitting on the street.,2
149,964871444312,Two guys are welding a large black pipe,Thugs on the prowl.,1
150,3504940491411,Smiling little girl on a carnival ride.,The girl is riding a horse.,2
151,1351315701031,A white dog and a black dog running side by side on the grass while onlookers watch.,Two black dogs run together through the grass while people watch,2
152,2629402527111,A yellow dog running at his objective through a grassy area.,A dalmation chasing a rabbit.,2
153,4694915413312,A man in a blue jacket stands among street stands.,A man stands among pine trees.,1
154,3971425242210,A seven piece band plays on a small crowded stage in front of a person wearing a checkered hooded shirt.,A seven piece band plays on a small stage in front of one person.,0
155,2965189317111,"A brunette male reaching over a cubicle with a pointy stick, popping balloons.",a man blows up balloons,2
156,118708295112,Three road workers in orange jackets and pants clean up with a wheelbarrow.,Three prisoners in orange jackets and pants clean up trash with a wheelbarrow.,1
157,4481311242212,An employee is making waffle cones by hand.,The woman is making ice cream cones.,1
158,427703425011,"A man wearing a long-sleeve, blue plaid shirt and tan pants kneels next to a wheeled cart in a garage.",A man is working on a car in his garage.,2
159,4510764354012,A young man in a blue shirt reads off of a stand in a highly ornate church.,the child in blue is reading off in a highly decorated church while jumping around,1
160,3133825703011,The little boy has a yellow crown and the man is wearing red velvet.,the boy and the man are superheroes.,2
161,1749235955011,A man in yellow construction safety gear is working on a large piece of metal.,The construction worker is building birdhouse.,2
162,1420185620311,A girl tries to move her luggage.,A girl is unpacking her luggage.,2
163,4724221486210,Two people waiting for a taxi on the side of the road in New York.,Two people try to wave down a taxi in New York.,0
164,2194794307312,Cabins in winter surrounded by people enjoying the white powder.,People surrond cabin to burn it.,1
165,3337945724011,Girl in pigtails playing with a camera tripod while a woman watches with a coffee cup.,The family poses for a picture taken by the daughter.,2
166,1102763701211,A group of people gather and holding different types of flags.,Canadians rally for a parliamentary election,2
167,3451523035211,The dogs in numbered uniforms are running.,Dogs are trying to catch cats.,2
168,111061041041,Two men in a tennis court in a city are standing on either side of the net talking to each other.,Two men are watching a tennis match.,2
169,1521623639411,Bum sitting on a couch next to a bridge.,a well off man stops for a rest,2
170,8128592454312,Battle over the puck at a hockey game.,A hockey player punched another one.,1
171,8128592454112,Two hokey players go head-to-head as the ref frantically gets away.,Two hockey remove their gloves before they start fighting.,1
172,2512876666411,A man taking a picture of a dog on a dune.,A man and a dog are playing fetch on a dune.,2
173,1468182643021,A woman walks up a path that cuts through cultivated plots while balancing straw on her head.,The woman is walking around with a cap on.,2
174,2909081008110,"There is an Asian man and woman, both smiling, and he is pointing at her.",An Asian man points at an Asian woman.,0
175,1248734482232,A young girl is laying in the grass posing for the camera,A young girl laying down in an empty field,1
176,17266976442,Cargo is being loaded onto a ship.,a ship is being loaded with packages,1
177,5924136287411,A woman looks through a telescope.,A woman is taking pictures of a telescope.,2
178,4502378197111,A man with a mow-hawk holds several pieces of wooden furniture in a plastic tub at the street corner.,A man with a mow-hawk holds a peice of wooden furniture in a plastic tub at the street corner.,2
179,432167214412,A man is holding a religious poster.,A man is protesting outside of city hall.,1
180,1643915227111,A group of people are walking down the sidewalk of a big city.,A lot of people are competing in a marathon.,2
181,4882763253211,AA woman in a stroller is walking outside pushing a child in a stroller.,A woman is carrying her child.,2
182,2183123018211,Three men are working on a road wearing hard hats and bright yellow construction gear.,Construction workers are working on a new housing project.,2
183,2183123018212,Three men are working on a road wearing hard hats and bright yellow construction gear.,Guys are wearing yellow construction hard hats.,1
184,3582465732311,A lady is sitting on a small trampoline and is tossing a water bottle.,The lady is riding,2
185,4639918324011,A dirt bike rider fully dressed in his safety gears rides on a muddy dirt road.,A competitive eating getting ready to compete.,2
186,4639918324010,A dirt bike rider fully dressed in his safety gears rides on a muddy dirt road.,A professional dirt biker riding his bike.,0
187,491321888411,A white male exiting the pool for the restroom.,A man goes to the bathroom in the pool.,2
188,4376216802141,A woman from India origin standing while making yarn.,A woman is knitting a sweater.,2
189,6943740971351,A basketball player rejects another basketball players shot in midair right below the basket.,There is one player shooting around on the court.,2
190,1345459258111,A white boy prepares food while looking at the camera.,A white boy is preparing icecream.,2
191,1307094208211,"A man walking in the desert wearing a hat, khaki shirt and shorts and very dark sky ahead of him.",A man is walking around a sunny desert.,2
192,4448611,The mouse cord lies under a white napkin.,The napkin is covering the wireless mouse cord.,2
193,4448631,The mouse cord lies under a white napkin.,the mouse cord is on the floor,2
194,2842122575311,Two guys are trying to fix a bike.,The bike is in 500 parts,2
195,1350418415312,A man is sleeping inside on a bench with his hat over his eyes.,The man is sleeping on a bench in the park.,1
196,6187182607011,A baseball batter in white pants and a black shirt attempting to hit a baseball with a catcher behind him and an umpire behind the catcher.,A baseball player is wearing black pants and a white shirt.,2
197,6523865099011,An Asian person standing in front of some mountains shows off their gun while wearing a bright orange jacket and a hat.,The person is wearing a bright green hat.,2
198,390886290211,A band is practicing for their next gig.,The band is on stage.,2
199,1065323785021,Kids riding on their bicycles near a mound of dirt with a hovel from a backhoe in front of the mound.,Bikers enjoy their day at the park.,2
200,6279531366411,An older man is tending to a garden.,An old man walks outside.,2
201,4881829141311,A woman is holding a striped shirt in front of a young boy with glasses.,Child wearing glasses to conceal his atomic vision.,2
202,2888658480211,Two boys jump from rocks into a green mountain pool.,The pool is a man-made pool,2
203,2306254712211,A person kicks snow in a field on a sunny day.,A person is kicking a soccer ball in the snow.,2
204,6178836593010,The cyclist makes another push to try and keep his position after slowly down to round a corner.,The cyclist tries hard to keep his position in the race.,0
205,961220478011,Asian sports team in yellow and blue colors sitting on ground with a standing individual in a tiger mascot costume.,A sports team poses with the cheerleaders.,2
206,4590720793211,Two women in animal print costumes playing the drums.,Two women wearing plaid play the drums.,2
207,2276436566111,A man in a black shirt is purchasing an item from an electronic kiosk.,The man is buying fast food from the kiosk.,2
208,2399665042311,"Two boys leaning against a car, with baked goods on a tray on one boy's head.",The boy has a tray of pizza on his head.,2
209,3848578709011,A man in a blue shirt and sweater sitting outside against a blue building sewing silver fabric.,A man starts fabric company.,2
210,3848578709010,A man in a blue shirt and sweater sitting outside against a blue building sewing silver fabric.,A man is protesting a blue building sewing silver fabric.,0
211,3848578709311,man wearing blue shirt and vest sewing gray piece of fabric,The man is embroidering a tablecloth.,2
212,4111420077011,A young man carries a big basket while an older man behind him talks on a cellphone.,A young man is talking on the cell phone while the older man carries a basket.,2
213,2577802195311,A policeman looks at an advertisement in a window,A policeman is looking at a broken window that a citizen is making a report about.,2
214,3380407617212,A boy is standing on a snowy hill looking at a sunset or sunrise.,"A boy is in Park City, Utah.",1
215,118647903021,"Two soccer players, one wearing a white uniform and the other in red, try to reach the soccer ball first.",The two players are on the same team.,2
216,3362084522311,A baseball player is rounding the bases.,The player is bating.,2
217,4447440388012,"Two females, one wearing a yellow dress, the other wearing a white top and black shorts posing for a picture.",two women pose to model flip flops on a beach,1
218,1234293791212,The little girl is riding in a brown horse.,A small girl atop a stallion.,1
219,8052397902012,Young defensive football players executing a tackle on a member of the opposite team during a football game.,Some of the football players stand around and watch their teammates tackler the enemy team.,1
220,4666270593041,Middle-aged woman in a sweater and white apron is using a spinning wheel with a second spinning wheel in the foreground.,There are multiple people present.,2
221,3827185640022,"Lone hiker in mountain setting viewing newly tilled land prepared in a ""Step"" system of planting.",A hiker is walking through China.,1
222,2437874982011,A group of young adults coordinate a jumping picture while in the woods near a river.,A group of young adults gather together for a game in the woods.,2
223,72008635411,College students at a kegger.,The college students are praying.,2
224,134867998011,A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A Man is holding a Cardboard Store Decoration.,2
225,3540416139111,A dog chases a toy in the grass with its owner in the background.,A dog chases a mouse in a field.,2
226,3472315522111,A skateboarder catches air over a dumpster as one friend observes and the other friend jests.,The three friends do a simultaneous skating trick.,2
227,1754775147312,A woman sleeps in a floral shop at night.,The woman works in the flower shop during the day.,1
228,110671448111,A woman in a gray sweater and black baseball cap is standing in line at a shop.,A woman is being helped by the cashier.,2
229,114368470241,A young girl and an older man are checking out at the food store.,Two people are in the frozen food section of a store.,2
230,101669240310,A skier looks at framed pictures in the snow next to trees.,The skier glares into the picture that sits next to the trees.,0
231,1468741099122,A man in brightly colored clothing playing what appears to be a bongo in a city with onlookers.,A man plays a snare in New York.,1
232,3587009091411,a dog swims near ducks.,The dog is wearing goggles.,2
233,1010087623352,A warehouse manager assisting an employee.,There are two people in a warehouse.,1
234,1833327575011,Black man in a nice suite that matches the rest of the choir he's singing with near a piano.,A black man wears a red suit as the choir he's singing with are all wearing yellow suits.,2
235,5138003138112,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",the boy liked cowboys,1
236,206094882211,"A graying man in a long-sleeve button-down shirt appears three times, depicting office activity.",A graying man in a long sleeve shirt just clocked out for lunch.,2
237,3408274796211,A dog with a stick in his mouth runs in a forest.,A dog chasing a ball in a forest.,2
238,160128865311,Two people are wearing helmets that have candles on top.,Modern lighted helmets.,2
239,3580741947011,Smartly dressed Asian women are passing by a doorway in the street.,The women are going to the gym.,2
240,3340575518011,The green hilly countryside is where the people are gathered to sit down.,The crowd has gathered under the canopy at a picnic bench.,2
241,8990627111,A young man takes a closeup picture of a building's red window exterior.,The man takes a selfie with the building.,2
242,120394296111,A group of worshipers hold their services in a public park.,A man in tattered robes with eyes blind with age stands on a crate and pleads for the people passing him by to heed his warnings.,1
243,2849852340430,A man is standing in front of a bar.,A guy is inside.,0
244,2872903075211,A child and a woman are in the snow sledding and playing.,A Asian girl and a man are in the snow sledding playing.,2
245,217460891112,Two young girls are going swimming near mountains capped with snow.,Girls are swimming in a hot spring.,1
246,4774376310311,A woman using someone's lighter to light her cigarette.,The woman wants to live a long time.,2
247,193082928042,A baseball player wearing a Houston uniform is about to throw a baseball in a stadium while spectators watch.,Some the of spectators are not watching the baseball player.,1
248,118647903211,"Two soccer players, one in red, the other in white, racing towards a soccer ball.","Two soccer players, one in white, the other in white, racing towards a soccer ball.",2
249,4824923804111,A group of people are gathered in a protest against the middle east violence.,A crowd of old men cry for war.,2
250,4545180999011,"A woman wearing a blue shirt and black leggings, has spring boots going down a brick road.","The stately woman in the blue shirt with black leggings, kicked on leg over one arm of the chair, and the other over her left shoulder.",2
251,3638992163211,The collie dog is leaping through a red ring.,The collie is running to catch a frisbee.,2
252,3654276875042,A woman with glasses raised is staring with her mouth open and there is a man with a child behind her.,The woman is staring at the television.,1
253,1242629236011,"A man is sitting on a short stool, with his back turned to the camera, facing some stacked orange and yellow crates.",A boxer sits on a stool in his corner between rounds.,2
254,4119723311411,A couple fishes from a rocky bank.,Two fish are on the land.,2
255,298122528211,An intent baby holds the tail of an orange cat.,The tabby is trying to get away from the baby.,2
256,300501052111,"Two women who seem to be enjoying the ocean, one dancing while the other contemplates.",A family visits the beach for a day of fun.,2
257,221024576111,Large group of individuals sits around as a man in a light colored polo speaks in front of a large wooden building.,A person is sitting around,2
258,4690876280012,"A woman, dressed in black pants and white shirt, is carrying a white bag and is walking with a crowd of people.",A person carrying a bag is among a large group of people.,1
259,4982208983211,Two guitar players make their way back from the beach.,Two women are making their way back from the beach.,2
260,3501067912312,An older man trying to shove a stick into a hole in the ground.,A man pitching a tent.,1
261,2660480624112,two girls are standing in front of a car that is advertising Red Bull.,The girls are outside of a red car.,1
262,1428578577250,Two hikers wearing dark clothes rest on a snow covered peak.,Two hikers rest after they summit a mountain.,0
263,282660659011,A man wearing glasses and a green shirt practices playing a stringed instrument indoors.,The man is practicing oboe.,2
264,4073193673112,A Jewish man is holding the head of another man who has bent down toward him.,A man is kissing another man.,1
265,1096097967411,A small white dog gets sprayed by water,A dog on a beach.,2
266,130500771141,A man is walking by a large outdoor planter and about to enter an outdoor seating area for a restaurant.,a waiter walks through a restraunt,2
267,1082110795022,"Two gentlemen in baseball caps and shirts, work on the engine of an old, rusted VW beetle.",Two gentleman don't know anything about cars.,1
268,4817954318312,Drummers march down the street past onlookers.,Drummers are throwing confetti.,1
269,2307807200052,"a person standing on the sidewalk, next to a window, wearing warm clothes",The person is wearing all black.,1
270,6098279409011,Tests are being done in order to make sure this water will be safe and able to drink from.,Tests are done by ladies in a lab.,2
271,6098279409211,Two people holding a net in water while a third person looks on holding a bag.,Three people are travelling in water.,2
272,3629489568212,Many people sit at tables outside a tan building that has green shutters.,The building is empty,1
273,4447952,One horse has wraps around its legs.,There are three horses,1
274,4447120,Snow is being kicked up by the board.,A board is kicking up white snow.,0
275,7701250756112,A bearded man in a blue print shirt is playing a brass instrument.,A man plays a tuba.,1
276,2909875716111,a girl in along grass field is spinning some yellow material around her.,The girl is spinning wool into yarn at the farm..,2
277,86120813011,"A man in overalls, a hat, and gloves holds on to the handlebars of a large machine.",A man is lifting a machine.,2
278,582788646131,Small child with blue floaties on bending over at the beach.,A small child is going to play volleyball.,2
279,3675825945110,A skateboarder dressed in white is dropping into a blue bowl.,A skater drops his board into a deep curve.,0
280,189521182212,A female is sitting on the ground while twirling fire.,"A cat is having a lot of fun, and avoiding getting burned.",2
281,3105004381310,A man in a blue hat is standing next to a car with a shovel in the snow.,The shovel belongs to the man with the blue hat.,0
282,5552621,The spectators wear hats,The spectators were cold.,2
283,5552410,A large black and brown dog looks outside from a large sunny window onto the side walk where there is a light blue bike parked near building number 49.,The dog is inside,0
284,4826988059211,A male swimmer in a blue Speedo swimsuit adjusts his goggles.,A male swimmer in a blue Speedo swimsuit adjusts his package.,2
285,1547327107221,Two barefoot girls are taking a walk with their parents,The family is walking around the country.,2
286,6954561740211,A person wearing a pink shirt with helmet on is falling off the bull.,The bull is 50 feet tall,2
287,2429399563012,A group of people clapping as they watch a band together.,The people are not clapping for the band.,1
288,5027112162412,A waiter bring a full tray of food up stairs.,The woman carries food up stairs.,1
